action_id,class_id,action_type,action_detail_1,action_detail_2,action_detail_3,action_value_1,action_value_2,action_value_3,action_value_4,action_value_5,action_value_6,action_value_7,target_assignment,target_area,target_range,target_type,target_number,target_count,description,level_up_disp
109300103,1,1,2,0,0,4.2,4.2,0.45,0.0,0.0,0.0,0.0,1,2,200,3,0,99,"對範圍內的敵人造成 5 次{0}的魔法傷害","魔法傷害+{0}"
109300201,1,33,5,2,0,30.0,30.0,1.0,0.0,0.0,0.0,1.0,2,3,0,7,0,1,"小眼球會對進行了攻擊的敵人造成{0}的傷害然後消失，小眼球最多只能叫出 5 隻","反擊傷害+{0}"
109300301,1,1,2,0,0,24.0,24.0,2.0,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"對敵方單體造成{0}的魔法傷害","魔法傷害+{0}"
109301201,1,33,5,2,0,30.0,30.0,2.0,0.0,0.0,0.0,1.0,2,3,0,7,0,1,"小眼球會對進行了攻擊的敵人造成{0}的傷害然後消失，小眼球最多只能叫出 5 隻","反擊傷害+{0}"
109301202,1,10,30,1,0,1.0,10.0,10.0,90.0,0.0,0.0,1.0,2,1,0,7,0,1,"提升自身{0}的魔法攻擊力","魔法攻擊力提升+{0}"
109350101,1,90,4,0,0,1.0,15.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"提升自身{0}的魔法攻擊力","魔法攻擊力提升+{0}"
109351101,1,90,4,0,0,1.0,240.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"提升自身{0}的魔法攻擊力","魔法攻擊力提升+{0}"
109400101,1,1,2,0,0,32.0,32.0,2.55,0.0,0.0,0.0,0.0,1,1,890,3,0,99,"對範圍內的敵人造成{0}的魔法傷害","魔法傷害+{0}"
109400201,1,21,1,0,0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"飛行中為無敵狀態",""
109400202,1,1,2,0,0,20.0,20.0,1.6,0.0,0.0,0.0,1.0,1,1,2160,3,0,1,"對敵方單體造成{0}的魔法傷害","魔法傷害+{0}"
109400203,1,2,1,0,0,325.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2160,3,0,1,"",""
109400301,1,36,4,0,0,2.0,2.0,0.15,0.0,8.5,0.0,300.0,1,1,2160,14,0,1,"展開每秒能夠造成{0}魔法傷害的領域","1 秒命中的傷害量+{0}"
109401201,1,21,1,0,0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"飛行中為無敵狀態",""
109401202,1,1,2,0,0,26.0,26.0,2.1,0.0,0.0,0.0,1.0,1,1,2160,3,0,1,"對敵方單體造成{0}的魔法傷害","魔法傷害+{0}"
109401203,1,2,1,0,0,325.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2160,3,0,1,"",""
109401204,1,7,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2160,3,0,1,"",""
109401205,1,1,2,0,0,24.0,24.0,1.89,0.0,0.0,0.0,1.0,1,2,450,3,0,99,"對範圍內的敵人造成{0}的魔法傷害","魔法傷害+{0}"
109450101,1,90,4,0,0,1.0,15.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"提升自身{0}的魔法攻擊力","魔法攻擊力提升+{0}"
109451101,1,90,4,0,0,1.0,240.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"提升自身{0}的魔法攻擊力","魔法攻擊力提升+{0}"
109500101,1,4,2,0,0,1.0,22.5,22.5,2.1,0.0,0.0,0.0,2,1,0,7,0,1,"回復自身{0}的HP","HP回復量+{0}"
109500102,1,10,20,1,0,1.0,1.5,1.5,18.0,0.0,0.0,1.0,2,2,50,3,0,99,"提升範圍內的我方{0}的物理防禦力","物理防禦力提升+{0}"
109500103,1,10,40,1,0,1.0,1.5,1.5,18.0,0.0,0.0,1.0,2,2,50,3,0,99,"提升範圍內的我方{0}的魔法防禦力","魔法防禦力提升+{0}"
109500201,1,10,30,0,0,1.0,6.0,6.0,12.0,0.0,0.0,0.0,2,3,2160,3,0,99,"提升我方全體{0}的魔法攻擊力","魔法攻擊力提升+{0}"
109500301,1,1,2,0,0,10.0,10.0,0.8,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"對敵方單體造成{0}的魔法傷害","魔法傷害+{0}"
109500302,1,10,41,0,0,1.0,0.6,0.6,12.0,0.0,0.0,0.0,1,1,-1,3,0,1,"降低敵方單體{0}的魔法防禦力","魔法防禦力降低+{0}"
109501201,1,10,30,1,0,1.0,16.0,16.0,12.0,0.0,0.0,1.0,2,3,2160,3,0,99,"提升我方全體{0}的魔法攻擊力","魔法攻擊力提升+{0}"
109501202,1,10,70,1,0,1.0,75.0,0.0,12.0,0.0,0.0,1.0,2,3,2160,3,0,99,"使全體夥伴的魔法暴擊提升{0}",""
109501203,1,8,2,0,0,1.25,0.0,12.0,0.0,0.0,0.0,0.0,2,3,2160,3,0,99,"提升我方全體的行動速度",""
109550101,1,90,5,0,0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"提升自身{0}的魔法防禦力","魔法防禦力提升+{0}"
109551101,1,90,5,0,0,1.0,32.0,2.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"提升自身{0}的魔法防禦力","魔法防禦力提升+{0}"
109600101,1,1,1,0,0,56.0,56.0,4.5,0.0,0.0,1.5,0.0,1,1,-1,3,0,1,"對敵方單體造成{0}的物理傷害","物理傷害+{0}"
109600201,1,1,1,0,0,15.0,15.0,1.2,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"對敵方單體造成{0}的物理傷害","物理傷害+{0}"
109600202,1,10,21,1,0,1.0,0.2,0.2,12.0,0.0,0.0,1.0,1,1,-1,3,0,1,"降低敵方單體{0}的物理防禦力","物理防禦力降低+{0}"
109600301,1,10,10,1,0,1.0,11.0,11.0,12.0,0.0,0.0,1.0,2,1,0,7,0,1,"提升自身{0}的物理攻擊力","物理攻擊力提升+{0}"
109600302,1,8,2,0,0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"自己的行動速度上升",""
109601201,1,1,1,0,0,22.5,22.5,1.8,0.0,0.0,1.5,0.0,1,1,-1,3,0,1,"對敵方單體造成{0}的物理傷害","物理傷害+{0}"
109601202,1,10,21,1,0,1.0,0.36,0.36,12.0,0.0,0.0,1.0,1,1,-1,3,0,1,"降低敵方單體{0}的物理防禦力","物理防禦力降低+{0}"
109650101,1,90,2,0,0,1.0,15.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"提升自身{0}的物理攻擊力","物理攻擊力提升+{0}"
109651101,1,90,2,0,0,1.0,240.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"提升自身{0}的物理攻擊力","物理攻擊力提升+{0}"
109700101,1,23,100,109700102,109700103,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1,1,800,3,0,99,"",""
109700102,1,1,1,0,0,45.0,45.0,3.6,0.0,0.0,0.0,0.0,1,1,800,3,0,99,"對範圍內無法行動的所有敵人，造成{0}的物理傷害","物理傷害+{0}"
109700103,1,1,1,0,0,25.0,25.0,2.0,0.0,0.0,0.0,0.0,1,1,800,3,0,99,"對範圍內的其它所有敵人，造成{0}的物理傷害","物理傷害+{0}"
109700201,1,1,1,0,0,15.0,15.0,1.2,0.0,0.0,0.0,1.0,1,1,-1,3,0,1,"對敵方單體造成{0}的物理傷害","物理傷害+{0}"
109700202,1,8,4,0,0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1,1,-1,3,0,1,"使敵方單體一段時間內無法行動","凍結的確定成功Lv+1"
109700301,1,4,1,0,0,1.0,7.5,7.5,1.0,0.0,0.0,0.0,2,2,2160,5,0,1,"回復我方單體{0}的HP","HP回復量+{0}"
109750101,1,90,2,0,0,1.0,15.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"提升自身{0}的物理攻擊力","物理攻擊力提升+{0}"
109751101,1,90,2,0,0,1.0,240.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"提升自身{0}的物理攻擊力","物理攻擊力提升+{0}"
109800101,1,1,2,0,0,12.0,12.0,1.08,0.0,0.0,0.0,0.0,1,3,2160,3,0,99,"對敵方全體造成{0}的魔法傷害","魔法傷害+{0}"
109800102,1,8,5,0,0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1,3,2160,3,0,99,"使全體敵人在一定時間內無法行動","束縛確定成功Ｌｖ+1"
109800201,1,23,100,109800202,109800203,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"",""
109800202,1,1,2,0,0,30.0,30.0,2.4,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"對一名敵人在無法行動時造成{0}的魔法傷害","魔法傷害+{0}"
109800203,1,1,2,0,0,15.0,15.0,1.2,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"對一名敵人在可以行動時造成{0}的魔法傷害","魔法傷害+{0}"
109800204,1,3,3,0,0,300.0,0.0,500.0,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"",""
109800205,1,3,3,0,0,150.0,0.0,500.0,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"",""
109800301,1,56,1,0,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2160,14,0,1,"對一名敵人的下次物理攻擊，施加必定能迴避的狀態","確定成功Lv+1"
109850101,1,90,4,0,0,1.0,15.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"提升自身{0}的魔法攻擊力","魔法攻擊力提升+{0}"
109851101,1,90,4,0,0,1.0,240.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"提升自身{0}的魔法攻擊力","魔法攻擊力提升+{0}"
109900101,1,4,2,0,0,1.0,15.0,15.0,1.5,0.0,0.0,0.0,2,2,2160,25,0,1,"回復我方單體{0}的HP","HP回復量+{0}"
109900102,1,10,20,1,0,1.0,0.9,0.9,18.0,0.0,0.0,0.0,2,3,2160,3,0,99,"提升我方全體{0}的物理防禦力","物理防禦力提升+{0}"
109900103,1,10,40,1,0,1.0,0.9,0.9,18.0,0.0,0.0,0.0,2,3,2160,3,0,99,"提升我方全體{0}的魔法防禦力","魔法防禦力提升+{0}"
109900201,1,1,2,0,0,15.0,15.0,1.2,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"對敵方單體造成{0}的魔法傷害","魔法傷害+{0}"
109900202,1,10,30,1,0,1.0,11.0,11.0,12.0,0.0,0.0,1.0,2,3,0,7,0,1,"提升自身{0}的魔法攻擊力","魔法攻擊力提升+{0}"
109900301,1,1,2,0,0,7.5,7.5,0.6,0.0,0.0,0.0,0.0,1,1,1000,2,0,1,"對敵方單體造成{0}的魔法傷害","魔法傷害+{0}"
109900302,1,1,2,0,0,7.5,7.5,0.6,0.0,0.0,0.0,0.0,1,1,1000,2,0,1,"對敵方單體造成{0}的魔法傷害","魔法傷害+{0}"
109900303,1,1,2,0,0,7.5,7.5,0.6,0.0,0.0,0.0,0.0,1,1,1000,2,0,1,"對敵方單體造成{0}的魔法傷害","魔法傷害+{0}"
109900304,1,1,2,0,0,7.5,7.5,0.6,0.0,0.0,0.0,0.0,1,1,1000,2,0,1,"對敵方單體造成{0}的魔法傷害","魔法傷害+{0}"
109950101,1,90,4,0,0,1.0,15.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"提升自身{0}的魔法攻擊力","魔法攻擊力提升+{0}"
109951101,1,90,4,0,0,1.0,240.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"提升自身{0}的魔法攻擊力","魔法攻擊力提升+{0}"
110000101,1,28,1211,110000103,110000102,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2,3,0,7,0,1,"",""
110000102,1,1,1,0,0,60.0,60.0,4.8,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"對敵方單體造成{0}的物理傷害","物理傷害+{0}"
110000103,1,1,1,0,0,60.0,60.0,4.8,0.0,1.0,0.0,0.0,1,1,-1,3,0,1,"",""
110000201,1,1,1,0,0,8.0,8.0,0.6,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"對一名敵人造成 3 次{0}的物理傷害","物理傷害+{0}"
110000202,1,1,1,0,0,8.0,8.0,0.6,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"",""
110000203,1,1,1,0,0,8.0,8.0,0.6,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"",""
110000301,1,10,10,1,0,1.0,32.0,32.0,180.0,0.0,0.0,1.0,2,3,0,7,0,1,"提升自身{0}的物理攻擊力","物理攻擊力提升+{0}"
110000302,1,45,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,0,7,0,1,"",""
110000303,1,16,1,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,1.0,2,3,0,7,0,1,"完全恢復自己的 TP",""
110001201,1,1,1,0,0,10.0,10.0,0.75,0.0,1.0,0.0,0.0,1,1,-1,3,0,1,"對一名敵人造成 3 次{0}的物理傷害","物理傷害+{0}"
110001202,1,1,1,0,0,10.0,10.0,0.75,0.0,1.0,0.0,0.0,1,1,-1,3,0,1,"",""
110001203,1,1,1,0,0,10.0,10.0,0.75,0.0,1.0,0.0,0.0,1,1,-1,3,0,1,"",""
110001204,1,10,10,1,1,1.0,12.5,12.5,12.0,0.0,0.0,1.0,2,1,0,7,0,1,"提升自身{0}的物理攻擊力","物理攻擊力提升+{0}"
110050101,1,90,2,0,0,1.0,15.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"提升自身{0}的物理攻擊力","物理攻擊力提升+{0}"
110051101,1,90,2,0,0,1.0,240.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"提升自身{0}的物理攻擊力","物理攻擊力提升+{0}"
110100101,1,1,2,0,0,12.0,12.0,1.08,0.0,0.0,0.0,0.0,1,3,2160,3,0,99,"對敵方全體造成{0}的魔法傷害","全體魔法傷害+{0}"
110100102,1,4,2,0,0,1.0,6.0,6.0,0.45,0.0,0.0,0.0,2,3,2160,3,0,99,"回復我方全體{0}的HP","HP回復量+{0}"
110100201,1,1,2,0,0,8.0,8.0,0.6,0.0,0.0,0.0,0.0,1,1,900,3,0,99,"對範圍內的所有敵人造成{0}魔法傷害","魔法傷害+{0}"
110100202,1,26,110100203,4,0,4.0,0.18,0.0,0.0,0.0,0.0,0.0,1,1,900,3,0,99,"",""
110100203,1,4,2,0,0,1.0,4.0,4.0,0.25,0.0,0.0,0.0,2,2,2160,5,0,1,"回復我方單體{0}的HP","HP回復量+{0}"
110100301,1,1,2,0,0,4.5,4.5,0.36,0.0,0.0,0.0,0.0,1,1,900,3,0,99,"對範圍內的所有敵人造成{0}魔法傷害","魔法傷害+{0}"
110100302,1,10,41,1,0,1.0,0.375,0.375,12.0,0.0,0.0,1.0,1,1,900,3,0,99,"使範圍內所有敵人的魔法防禦力下降{0}","魔法防禦力降低+{0}"
110101201,1,1,2,0,0,12.0,12.0,1.0,0.0,0.0,0.0,0.0,1,1,1100,3,0,99,"對範圍內的所有敵人造成{0}魔法傷害","魔法傷害+{0}"
110101202,1,26,110101203,4,0,4.0,0.18,0.0,0.0,0.0,0.0,0.0,1,1,1100,3,0,99,"",""
110101203,1,4,2,0,0,1.0,5.0,5.0,0.3,0.0,0.0,0.0,2,2,2160,5,0,1,"回復我方單體{0}的HP","HP回復量+{0}"
110150101,1,90,4,0,0,1.0,15.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"提升自身{0}的魔法攻擊力","魔法攻擊力提升+{0}"
110151101,1,90,4,0,0,1.0,240.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"提升自身{0}的魔法攻擊力","魔法攻擊力提升+{0}"
110300101,1,10,10,1,0,1.0,10.5,10.5,12.0,0.0,0.0,1.0,2,3,2160,3,0,99,"提升我方全體{0}的物理攻擊力","物理攻擊力提升+{0}"
110300102,1,10,30,1,0,1.0,10.5,10.5,12.0,0.0,0.0,1.0,2,3,2160,3,0,99,"提升我方全體{0}的魔法攻擊力","魔法攻擊力提升+{0}"
110300103,1,8,2,0,0,1.5,0.0,12.0,0.0,0.0,0.0,0.0,2,3,2160,3,0,99,"提升我方全體的行動速度",""
110300201,1,16,1,0,0,175.0,1.25,0.0,0.0,0.0,0.0,0.0,2,3,2160,3,0,99,"回復我方全體{0}的TP","TP回復量+{0}"
110300301,1,10,10,1,0,1.0,2.5,2.5,12.0,0.0,0.0,1.0,2,3,2160,3,0,99,"提升我方全體{0}的物理攻擊力","物理攻擊力提升+{0}"
110300302,1,10,30,1,0,1.0,2.5,2.5,12.0,0.0,0.0,1.0,2,3,2160,3,0,99,"提升我方全體{0}的魔法攻擊力","魔法攻擊力提升+{0}"
110300303,1,10,60,1,0,1.0,20.0,0.0,12.0,0.0,0.0,1.0,2,3,2160,3,0,99,"使全體夥伴的物理暴擊提升{0}","物理暴擊提高+{0}"
110300304,1,10,70,1,0,1.0,20.0,0.0,12.0,0.0,0.0,1.0,2,3,2160,3,0,99,"使全體夥伴的魔法暴擊提升{0}","魔法暴擊提高+{0}"
110301201,1,16,1,0,0,200.0,1.35,0.0,0.0,0.0,0.0,0.0,2,3,2160,3,0,99,"回復我方全體{0}的TP","TP回復量+{0}"
110301202,1,10,10,1,0,1.0,18.0,18.0,20.0,0.0,0.0,1.0,2,3,2160,3,0,99,"提升我方全體{0}的物理攻擊力","物理攻擊力提升+{0}"
110301203,1,10,30,1,0,1.0,18.0,18.0,20.0,0.0,0.0,1.0,2,3,2160,3,0,99,"提升我方全體{0}的魔法攻擊力","魔法攻擊力提升+{0}"
110350101,1,90,2,0,0,1.0,15.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"提升自身{0}的物理攻擊力","物理攻擊力提升+{0}"
110351101,1,90,2,0,0,1.0,15.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"提升自身{0}的物理攻擊力","物理攻擊力提升+{0}"
110351102,1,90,5,0,0,1.0,30.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"提升自身{0}的魔法防禦力",""
110400101,1,23,700,110400102,110400103,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"",""
110400102,1,1,1,0,0,60.0,60.0,5.0,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"如果剩餘的攻擊目標只有 1 名時，對單體敵人造成{0}的物理傷害","物理傷害+{0}"
110400103,1,1,1,0,0,40.0,40.0,3.6,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"如果剩餘的攻擊目標有 2 名以上時，對單體敵人造成{0}的物理傷害","物理傷害+{0}"
110400104,1,10,21,1,0,1.0,1.1,1.1,18.0,0.0,0.0,1.0,1,1,-1,3,0,1,"如果剩餘的攻擊目標只有 1 名時，對單體敵人降低{0}的物理防禦力","物理防禦力降低+{0}"
110400201,1,1,1,0,0,20.0,20.0,1.6,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"對敵方單體造成{0}的物理傷害","物理傷害+{0}"
110400202,1,23,700,110400203,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"",""
110400203,1,1,1,0,0,10.0,10.0,0.8,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"如果剩餘的攻擊目標只有 1 名時，對單體敵人造成{0}的追加物理傷害","物理傷害+{0}"
110400204,1,10,21,1,0,1.0,0.3,0.3,12.0,0.0,0.0,0.0,1,1,-1,3,0,1,"如果剩餘的攻擊目標只有 1 名時，對單體敵人降低{0}的物理防禦力","物理防禦力降低+{0}"
110400301,1,28,700,110400302,110400303,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"",""
110400302,1,10,10,1,0,1.0,10.0,10.0,180.0,0.0,0.0,1.0,2,1,0,7,0,1,"提升自身{0}的物理攻擊力","物理攻擊力提升+{0}"
110400303,1,10,10,1,0,1.0,10.0,10.0,12.0,0.0,0.0,1.0,2,1,0,7,0,1,"",""
110450101,1,90,2,0,0,1.0,15.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"提升自身{0}的物理攻擊力","物理攻擊力提升+{0}"
110451101,1,90,2,0,0,1.0,240.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"提升自身{0}的物理攻擊力","物理攻擊力提升+{0}"
110500101,1,26,110500102,3,0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,1,1,790,3,0,99,"",""
110500102,1,1,1,0,0,30.0,30.0,1.42,0.0,0.0,0.0,0.0,1,1,790,3,0,99,"對範圍內的敵人造成{0}的物理傷害","物理傷害+{0}"
110500201,1,1,1,0,0,10.0,10.0,0.8,0.0,0.0,0.0,0.0,1,1,790,3,0,99,"對範圍內的敵人造成{0}的物理傷害","物理傷害+{0}"
110500202,1,3,3,0,0,200.0,0.0,500.0,0.0,0.0,0.0,0.0,1,1,790,3,0,1,"",""
110500301,1,10,10,1,0,1.0,20.0,20.0,12.0,0.0,0.0,1.0,2,1,0,7,0,1,"提升自身{0}的物理攻擊力","物理攻擊力提升+{0}"
110500302,1,8,2,0,0,1.35,0.0,12.0,0.0,0.0,0.0,0.0,2,2,300,3,0,99,"使範圍內的夥伴行動速度上升",""
110550101,1,90,2,0,0,1.0,15.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"提升自身{0}的物理攻擊力","物理攻擊力提升+{0}"
110551101,1,90,2,0,0,1.0,240.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"提升自身{0}的物理攻擊力","物理攻擊力提升+{0}"
110600101,1,1,2,0,0,20.0,20.0,1.6,0.0,0.0,0.0,0.0,1,2,2160,2,0,1,"對敵方單體造成{0}的魔法傷害","魔法傷害+{0}"
110600102,1,1,2,0,0,20.0,20.0,1.6,0.0,0.0,0.0,0.0,1,2,2160,2,0,1,"對敵方單體造成{0}的魔法傷害","魔法傷害+{0}"
110600103,1,1,2,0,0,20.0,20.0,1.6,0.0,0.0,0.0,0.0,1,2,2160,2,0,1,"對敵方單體造成{0}的魔法傷害","魔法傷害+{0}"
110600104,1,1,2,0,0,20.0,20.0,1.6,0.0,0.0,0.0,0.0,1,2,2160,2,0,1,"對敵方單體造成{0}的魔法傷害","魔法傷害+{0}"
110600201,1,10,30,1,0,1.0,15.0,15.0,15.0,0.0,0.0,1.0,2,1,0,7,0,1,"提升自身{0}的魔法攻擊力","魔法攻擊力提升+{0}"
110600202,1,16,1,0,0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"回復自身{0}的TP","TP回復量+{0}"
110600301,1,1,2,0,0,25.0,25.0,2.0,0.0,0.0,0.0,0.0,1,2,2160,2,0,1,"對敵方單體造成{0}的魔法傷害","魔法傷害+{0}"
110650101,1,90,4,0,0,1.0,15.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"提升自身{0}的魔法攻擊力","魔法攻擊力提升+{0}"
110651101,1,90,4,0,0,1.0,240.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"提升自身{0}的魔法攻擊力","魔法攻擊力提升+{0}"
110700101,1,1,1,0,0,30.0,30.0,2.4,0.0,0.0,0.0,0.0,1,1,2160,3,0,1,"對敵方單體造成{0}的物理傷害","物理傷害+{0}"
110700102,1,10,21,1,0,1.0,1.0,1.0,18.0,0.0,0.0,1.0,1,1,2160,3,0,1,"降低敵方單體{0}的物理防禦力","物理防禦力降低+{0}"
110700103,1,9,1,0,0,6.0,6.0,20.0,0.0,0.0,0.0,0.0,1,1,2160,3,0,1,"造成{0}的傷害及給予中毒狀態","中毒每秒所造成的傷害+{0}"
110700201,1,23,512,110700202,110700203,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1,1,2160,3,0,1,"",""
110700202,1,36,3,0,0,6.5,6.5,0.5,0.0,8.5,0.0,300.0,1,1,2160,3,0,1,"發動時，若中心的敵人處於中毒或猛毒狀態中，將展開每秒造成{0}物理傷害的領域","1 秒命中的傷害量+{0}"
110700203,1,36,3,0,0,1.3,1.3,0.1,0.0,8.5,0.0,300.0,1,1,2160,3,0,1,"發動時，若中心的敵人未處於中毒或猛毒狀態中，將展開每秒造成{0}物理傷害的領域","1 秒命中的傷害量+{0}"
110700301,1,23,512,110700302,110700303,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1,1,2160,3,0,1,"",""
110700302,1,10,21,1,0,1.0,0.7,0.7,12.0,0.0,0.0,1.0,1,1,2160,3,0,1,"降低敵方單體{0}的物理防禦力","物理防禦力降低+{0}"
110700303,1,10,21,1,0,1.0,0.7,0.7,12.0,0.0,0.0,1.0,1,1,2160,3,0,1,"",""
110700304,1,1,1,0,0,20.0,20.0,1.6,0.0,0.0,0.0,0.0,1,1,2160,3,0,1,"當對象處於中毒或猛毒狀態時，對敵人造成{0}的物理傷害","物理傷害+{0}"
110750101,1,90,2,0,0,1.0,15.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"提升自身{0}的物理攻擊力","物理攻擊力提升+{0}"
110751101,1,90,2,0,0,1.0,240.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"提升自身{0}的物理攻擊力","物理攻擊力提升+{0}"
110800101,1,1,1,0,0,60.0,60.0,4.8,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"對敵方單體造成{0}的物理傷害","物理傷害+{0}"
110800201,1,60,3,1,0,66.0,57.0,180.0,0.0,180.0,0.0,0.0,1,3,2160,3,0,99,"每當攻擊擊中時，使對方陷入畏懼的狀態",""
110800202,1,10,10,1,0,1.0,15.0,15.0,12.0,0.0,0.0,1.0,2,3,0,7,0,1,"提升自身{0}的物理攻擊力","物理攻擊力提升+{0}"
110800301,1,26,110800302,3,0,257.0,0.03,0.0,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"",""
110800302,1,1,1,0,0,16.0,16.0,1.4,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"對敵方單體造成{0}的物理傷害","物理傷害+{0}"
110800303,1,26,110800304,2,0,257.0,0.01,0.0096,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"",""
110800304,1,10,21,1,0,1.0,0.18,0.18,12.0,0.0,0.0,0.0,1,1,-1,3,0,1,"降低敵方單體{0}的物理防禦力","物理防禦力降低+{0}"
110850101,1,90,2,0,0,1.0,15.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"提升自身{0}的物理攻擊力","物理攻擊力提升+{0}"
110851101,1,90,2,0,0,1.0,240.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"提升自身{0}的物理攻擊力","物理攻擊力提升+{0}"
110900101,1,1,1,0,0,45.0,45.0,3.6,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"對敵方單體造成{0}的物理傷害","物理傷害+{0}"
110900102,1,10,10,1,0,1.0,20.0,20.0,18.0,0.0,0.0,1.0,2,1,0,7,0,1,"提升自身{0}的物理攻擊力","物理攻擊力提升+{0}"
110900103,1,10,60,1,0,1.0,120.0,0.0,18.0,0.0,0.0,1.0,2,1,0,7,0,1,"自身物理暴擊提升{0}","物理暴擊提高+{0}"
110900201,1,10,10,1,0,1.0,28.0,28.0,20.0,0.0,0.0,1.0,2,1,0,7,0,1,"提升自身{0}的物理攻擊力","物理攻擊力提升+{0}"
110900202,1,10,60,1,0,1.0,80.0,0.0,20.0,0.0,0.0,1.0,2,1,0,7,0,1,"自身物理暴擊提升{0}","物理暴擊提高+{0}"
110900203,1,8,2,0,0,2.0,0.0,20.0,0.0,0.0,0.0,1.0,2,1,0,7,0,1,"自己的行動速度上升",""
